client_id,client_nino,adviser_id,fee_date,fee_amount
vkgunUzCMvIaateoQVBV7UMDVxuCsCtbqYPM+SiYx5s=,EG000676B,4,2025-05-01,8.78
q1e8O+GWs8cCoBw4KfkGW6oTT/cqoLG0K1dehXSX/YM=,MP363055B,4,2025-05-01,3.63
q1e8O+GWs8cCoBw4KfkGW6oTT/cqoLG0K1dehXSX/YM=,MP363055B,4,2025-05-01,3.72
zTMt6A4VWWSBJDHDUEgLhK8i7hTxaSGWqh8b/lTHKIc=,KA962166C,2,2025-05-01,9.26
HDsl3xggeyb0/alAd3wX5gmI+7D0HtWnhcRW71m4Ra8=,AA028018C,5,2025-05-01,11.72
o7gcESrdQ57eLnh4XSD/pYKhZGNakYzTzxQgir6TC6E=,KY564639D,5,2025-05-01,55.58
7ZXv0aB7hnRKUf2KDkM5yUkcjSaEhYb9xpoA9W8hdc4=,EA432220A,5,2025-05-01,10.26
oWM2peDURvkdoDdbPVMg0/Jf/AN2oIh0pT3jA+pAia4=,HC602679C,1,2025-05-01,7.89
GSil7v2n6gYZIRVt3xLO4RzMz6Sa33bddPLi7auZD4E=,JC196556A,5,2025-05-01,15.34
t5KWwqsBm5PxyDbeKhY2K4tRdvQu7gqjgPOxWhoA6VQ=,GH746504A,3,2025-05-01,13.35
NTVSoMWB3CQaYQzjEiGFwryFscfaGUN4/VoxjHencM4=,CL685719B,3,2025-05-01,15.68
fSG2OnWMjV0WITMNli9aI0kOEl6htxrrR+NPYsx7p80=,GB734583A,3,2025-05-01,1.07
ZRS3Q40G/J/uu167Tq3ZdVlYBnWb6keXysmEJnkV48g=,CB654536C,3,2025-05-01,15.59
ZboQm6rfIhe61KVHAJRfskduoSt65cxhaFnEsuDy3lQ=,EK072842D,3,2025-05-01,10.05
z/CZRtqViRLbqMDssbsKb+Q3Jbq3ELO7OKMn+FQdU6E=,CA213652A,3,2025-05-01,1.84
fFmfOX9YgN00TDtO6IjdHGpATvcC4ZFMvh/c69w5pr8=,KY177289A,3,2025-05-01,0.99
z/CZRtqViRLbqMDssbsKb+Q3Jbq3ELO7OKMn+FQdU6E=,CA213652A,3,2025-05-01,14.39
SLxVjnGEGDMGJczxgBceanBRfaXeTFvSJabEjczckJI=,JS467872A,3,2025-05-01,3.08
g7BZLvQRn/4n9nT+aeI9U3li6PXuw7+6dLlmNQPdWHE=,MG820317A,3,2025-05-01,0.47
dq++b1g4n2EKMon/y3QQP0GRo1r8E2EfuApp0DyXghs=,MY307493C,3,2025-05-01,1.8
qwE75NCX4JDWTiaRC4B5f5ZY2qJ7Xd2e9RwofieTZYs=,CW006359D,3,2025-05-01,6.69
dq++b1g4n2EKMon/y3QQP0GRo1r8E2EfuApp0DyXghs=,MY307493C,3,2025-05-01,0.08
z/CZRtqViRLbqMDssbsKb+Q3Jbq3ELO7OKMn+FQdU6E=,CA213652A,3,2025-05-01,2.22
z/CZRtqViRLbqMDssbsKb+Q3Jbq3ELO7OKMn+FQdU6E=,CA213652A,3,2025-05-01,2.17
lwnuyz303vCuwU3PSdIiIY7gUTJVKv9YAVzehYop3+s=,LM879171D,3,2025-05-01,1.64
ZboQm6rfIhe61KVHAJRfskduoSt65cxhaFnEsuDy3lQ=,EK072842D,3,2025-05-01,7.17
nbloWK/AXqr+BfY4cc6TBu0Y1I3fmxk5Et6Uae6KXLM=,JE987420D,3,2025-05-01,59.03
UmLR+LVjix7vhGAsOHKeaHSWoQMaPFqempRRXW0ELAI=,NC450107B,3,2025-05-01,2.48
MFMAwTnSrH8yAXtey6i+ZOhe3iHSgeKC6hvbQqw+snw=,BM516665B,4,2025-05-01,1.15
uQz+Oa+N0ZXKKYZJRuQwd8WCfhufDLVeqbWsHWwQ2hY=,EJ001600B,4,2025-05-01,31.58
l5u/ydGf3eVbxBnHuWshrl8IVYvTq3vAaY724qJl/sU=,LM282262C,4,2025-05-01,2.8
GnnQr0WnWU7UxGOpKzJI0vrWDz94o1NwzDvOuGfJuII=,EZ926338A,4,2025-05-01,34.49
LtNoJWL+K7xmwbLGDmzWK7oBl2tZyFdFlxXKZEGZWI4=,AT788097C,4,2025-05-01,1.3
Uqqd0SmHF+3vgyct0/gGA14MXFBVl7d2SF8wfMJp+gM=,LG925373C,4,2025-05-01,1.23
TQIBBBx4wrBAtG2wJtzRP4EE8GDKpUApsOH8+I9OLDM=,BZ993406D,4,2025-05-01,3.58
e3Vxvg+C5hezoiwNpsHHzUjMfh/+3H/JH1jpHxmijp0=,MN013586C,4,2025-05-01,0.05
e3Vxvg+C5hezoiwNpsHHzUjMfh/+3H/JH1jpHxmijp0=,MN013586C,4,2025-05-01,18.11
uQz+Oa+N0ZXKKYZJRuQwd8WCfhufDLVeqbWsHWwQ2hY=,EJ001600B,4,2025-05-01,11.93
jLVVkdAjG0gd3cOjqGX1kjUgX5E8NsKnLRLKOzoI22M=,KJ715465C,4,2025-05-01,6.1
jLVVkdAjG0gd3cOjqGX1kjUgX5E8NsKnLRLKOzoI22M=,KJ715465C,4,2025-05-01,3.99
5hYFa0nzX4ClVtP6FWAtHqqAGjAg6HDsqdFaattDX6A=,MB498318D,4,2025-05-01,1.23
lWlWBjzy+XHZ/zgUkd3GuODFfYLoEyM774NDt3YvAHE=,EH685423C,4,2025-05-01,1.69
jLVVkdAjG0gd3cOjqGX1kjUgX5E8NsKnLRLKOzoI22M=,KJ715465C,4,2025-05-01,18.56
PDqQpF8fjN4iXK8wpS6zGnMAZvTbevaIz5QaSjDAvNs=,JC883938C,4,2025-05-01,2.11
MZC6SH0edWzlFO5jnd71I1yy28LhHxxvt5l/E6frD/U=,KE617959B,4,2025-05-01,38.68
3s9rRx3l04/XIF1mptBPsX+jQRop14Tp7pjW1jx9pMo=,KK663743A,4,2025-05-01,61.68
0bCCMW14v4hf224y5LqMgRXTUEK5c89TlHP9zgAy2Ng=,CE690616C,4,2025-05-01,109.34
ibzkQKDZ6O8s8z6SNNLIj9//9zrWpht4IXUIaZ4YZjA=,LK990997A,4,2025-05-01,13.21
LR0McKmVBJJhUKXNSkUxZ98U55KBHZADlD8VS57QOgA=,KM139102D,4,2025-05-01,2.8
EYXSE94Yushrcw7o5XIcqFBFrqs6jSmOwQi6XbUuV08=,NE045317D,4,2025-05-01,2.85
EqEyQkKxeZmL/MSI9ClwdVnUDegiZDjZ+AyzN5u1JZ8=,LE522639A,4,2025-05-01,0.08
LEOV/vS4jqpMEBZabyiF7JUOA02ZhdyxQs6pjQnx9Z0=,MT459558D,4,2025-05-01,0.03
mMN3GWOJVmBYOaRcim0S3oDCLjOYSJkO8QSHpJMWnNQ=,BE459681D,4,2025-05-01,32.57
ixBt4AQxPamVFeybImfkdvHxcXBQRNXVryQNjzYXpxQ=,LK671057D,4,2025-05-01,5.91
KsAvSMxQkAyZm9Odfgn+p+gkv0iea7i1THxbCyoqDAQ=,CZ679718D,4,2025-05-01,26.25
tfgMnIoD06tNztHDB5S9SUlYwf9sH15p9jnMxZA9sr4=,JK321196D,4,2025-05-01,8.14
5hYFa0nzX4ClVtP6FWAtHqqAGjAg6HDsqdFaattDX6A=,MB498318D,4,2025-05-01,1.43
C8ixQjY+ca0o+YTFFrCBjBjuOL6FyTnmRh58FrcR4EI=,NC493037D,4,2025-05-01,3.0
uV9F4WjWXVIz7KMnnHRIptaWZt/XVjCgQVePOmJau0Y=,EP317550C,4,2025-05-01,4.05
zrtd/aVKX7AXmWSgXv2EVAtetvUQoP089m35NoddtDM=,HS622023D,4,2025-05-01,0.72
OqU0iPIIHDQaBUIqlZzbqVSKFxv3eVGw5xIbmgVZ+FM=,JR951722A,4,2025-05-01,19.2
uV9F4WjWXVIz7KMnnHRIptaWZt/XVjCgQVePOmJau0Y=,EP317550C,4,2025-05-01,1.52
D8W8quhuqTnYW3wkkDPEyAfKft/nbA6vAXw6Sp4LakU=,HZ066099C,1,2025-05-01,3.13
FR3Ot1KbB0a2LlLrn4+vELbrr49EQz9iqLpfvReaGBI=,HA807010D,3,2025-05-01,50.61
atDAtNUnW+CuHW1Kp+It7dtFdAVmvVaIAtE9BTBDRNg=,JR878155A,3,2025-05-01,0.28
FiS5kwwCpI82HKgVFl6lmYHZml9sh//U7lIJfIvj48c=,LH234758B,3,2025-05-01,51.1
FR3Ot1KbB0a2LlLrn4+vELbrr49EQz9iqLpfvReaGBI=,HA807010D,3,2025-05-01,11.13
4+/Y2MlOgl07IiExzyEHFErO34fwLCKy80WR00gFx1s=,BH563741C,2,2025-05-01,6.86
d3hA2t5QdzmznDc+HAODE/UkDTrVKmTj/9vFVr7bm9g=,EW554839D,4,2025-05-01,2.79
Stq4kaO3Y5J/dbWKFI4DLEM7wC/G3DN6iU3AgsYR9II=,BY201035C,4,2025-05-01,1.67
Stq4kaO3Y5J/dbWKFI4DLEM7wC/G3DN6iU3AgsYR9II=,BY201035C,4,2025-05-01,2.29
l7gM6DEeZVYliG3gI3NHdyqnTgrMRnJpJBZQPpvXxt8=,CH719716B,4,2025-05-01,3.49
jsHw3NJl9wniUt7kmBPYbdqk7BZkdpDxOiUuaihVdjA=,AZ295270A,4,2025-05-01,97.1
l7gM6DEeZVYliG3gI3NHdyqnTgrMRnJpJBZQPpvXxt8=,CH719716B,4,2025-05-01,0.46
59IjoGvUFQXH84vBjfqBGFJYbTKtNRm/kcV+j0hhW2E=,JM201721D,4,2025-05-01,42.4
Da2nivwa3inS2/NnZwtAxG9kgmyrf2XRXIS1RyYcCtY=,LM666748C,3,2025-05-01,3.41
bZU8o/ozCW8Q12bOHt5ci6vlf3KfA31J3VQUA9Rgx9M=,MG355744A,3,2025-05-01,0.72
bZU8o/ozCW8Q12bOHt5ci6vlf3KfA31J3VQUA9Rgx9M=,MG355744A,3,2025-05-01,4.39
2IhmBoMrgXqKJRNzGTMUgM72Ob93h1MYoH84Ysy7/4k=,AS713216D,3,2025-05-01,0.04
yN3ZyNN8ED3N7H24GXs8Kv09NccNCHVhOty8ibNwXqA=,MJ276594C,3,2025-05-01,4.09
pedLVpNxotdyPAh0gVZgptAlDtvewZnBskJwRsczxsY=,BG332691B,3,2025-05-01,2.21
2Uplhrvtwy7G4xVcsxCrUleK/Xw2InwCldq+jkaupxs=,LB948444C,2,2025-05-01,4.53
f3v1CkG4ecyEfGFXkfzHvfEsfObTqcJS22MwpjL9LEk=,KJ625609C,2,2025-05-01,27.58
e/ETmWmpmGmKsZ+qog2WtNoNMsivnoT1q26lBtHDXoY=,NG772218D,2,2025-05-01,0.96
qD5aTNkR/UbVUVT5NqphEaWypHgLH2OsdWslr4k9ROo=,GJ216213A,2,2025-05-01,7.4
lIWH1UOwVTNJQ0ZGz5iLvjEN/dnp5in3GRkkRqyUIkI=,EL190934A,5,2025-05-01,1.13
ax+uqM+XJR8SENiCDvxmiGLjeZBis/UEjkcNyGpEaLk=,EW762096A,5,2025-05-01,3.67
aq2YMm5UgSoK9aYyTd8gZHJ0oj+vgAVB+9zSo1h5puI=,NB858247A,5,2025-05-01,5.27
6oIL1zQKiBHhbfR7UzdjVCesBn0Oq9HjlOwvTGlIYbs=,MT082475A,5,2025-05-01,100.16
nWwcndIRar0XNhUvzB4xUYhGn+KOJN65HTYQZCwxmKU=,NC933339B,5,2025-05-01,6.52
qZm12SQ2tMxzXNKQGT6Q0Pu1PDQL6/DQ6qZpwy7fV0w=,KH076221B,5,2025-05-01,34.76
I9E0pRQa/5PhYHcjxyrblldwpVBHzLSvF4q8ibWfQhQ=,BL389965D,5,2025-05-01,4.91
QolbkPgc8ffEtIHemZCSlnH7lDURApm/J2BIOaGv6To=,JC028164D,5,2025-05-01,4.99
wWDX55O55g5Z/LWbAi04xcccjspwLcBztMkmi1eAqGk=,NC636414C,5,2025-05-01,1.52
r7UV2J4GZF5rac4ZYFDmsoB/teJOJrWbepmAW6Tzm58=,LK747562B,5,2025-05-01,22.36
CdIvjXfZ9shn5BIDAYz1FFMA8KOX50YpMxSdpAwznME=,EC715226C,5,2025-05-01,7.91
I9E0pRQa/5PhYHcjxyrblldwpVBHzLSvF4q8ibWfQhQ=,BL389965D,5,2025-05-01,0.04
2ihKXfgxq4fH4cghKuC2QMfMqtVakpOfQKUZEocyvXQ=,LN240489C,5,2025-05-01,0.03
QZxGtRz9urjhrIXG4b72a5o5MKGhLu9EwrKspQpyMt4=,AW148224B,5,2025-05-01,14.92
2jcnQ8ePVTHnuY5ZZa6ZXumXvOqxtRSi1O687aXTcoI=,GL578182C,5,2025-05-01,67.63
YcgISNq9zc7xNzTWa70YhceLlAkKThjgNB4ZajgJcHA=,LL344054D,5,2025-05-01,8.36
YcgISNq9zc7xNzTWa70YhceLlAkKThjgNB4ZajgJcHA=,LL344054D,5,2025-05-01,1.4
7+rN/d+lgebHBD7C4fy5/76dSAS9xi4OR8cSkup7hnk=,GJ603516D,5,2025-05-01,32.68
sYV1Vfa5oHmpbfOdBZJ8IJjq8bmIZtqiHDZNChPt5/A=,CZ950278C,5,2025-05-01,0.04
F5nwE2CAHr1NbLjeTd/uuNc/R4U5jV0lVMiLm96RSSY=,EA102789C,5,2025-05-01,27.34
sYV1Vfa5oHmpbfOdBZJ8IJjq8bmIZtqiHDZNChPt5/A=,CZ950278C,5,2025-05-01,20.52
gZKsGlYCuFRE378uSYxQyJrN8GM32ZfWS8DY5kMUffc=,ME116548A,1,2025-05-01,49.04
O6VickwD8JMdi8fNYohKjolovaAkpCBrrwj8GucOyVg=,JT362969D,1,2025-05-01,0.45
9kg00R0zSW0cxcIbO+r/dCWxDUC8KPIMnl7W5W86aBs=,MH968842C,1,2025-05-01,1.03
rM282IlViPymqutOY4+2tJF6MVRUaSv+CNoEq1dMRA0=,GT296904B,1,2025-05-01,19.32
F9DZfjZXQhPLCM6Wykkf4CmLpNmyaJQaSRsqWMufxC0=,JX691164B,1,2025-05-01,2.37
9KrTPZT7dXd6bNCbL3X1mEL31kRDutffgSoBO7XuNvY=,LX807029B,1,2025-05-01,2.72
Mz77iMqkX9i6H73Mt7i1NVYDyflLINFMlhgqNYXrt14=,MH608077A,1,2025-05-01,8.13
wMrocz/rdeXa7OZQi4J4Nbuw6INgJfbqg5w6oRSkcAo=,GT064863A,1,2025-05-01,44.09
gZKsGlYCuFRE378uSYxQyJrN8GM32ZfWS8DY5kMUffc=,ME116548A,1,2025-05-01,18.67
+3LC8TahYN2AUaQSqqK1NQY0TtQ2SPyUc6/jXe8ERe0=,KH783990B,1,2025-05-01,3.75
WcQcFUVsMfVclIyUOPeJJNVfqKx+eI0bWN8gKADO86M=,KB868496B,1,2025-05-01,7.95
F9DZfjZXQhPLCM6Wykkf4CmLpNmyaJQaSRsqWMufxC0=,JX691164B,1,2025-05-01,0.85
X0JlpD63fPFYAbY+U7s8wgzbae6CV81dzaykg1oDKAY=,AC951302C,1,2025-05-01,12.67
SMshlQo3CR88E/pxNbG7dtZeA6D7MZhthTQzidCDbZ8=,EY220593A,1,2025-05-01,6.57
9KrTPZT7dXd6bNCbL3X1mEL31kRDutffgSoBO7XuNvY=,LX807029B,1,2025-05-01,20.59
328PUFeQoZQ/sPm3yIJrd+aSOK+3SUwbeRDBc7ymInc=,MK907688A,1,2025-05-01,13.97
uYPOrei48keTXYeUODZYosC82lgGTLx6XAR+T7MdOUY=,LC591857C,1,2025-05-01,9.89
KUW/pbmjYqFJ2BA1e83JNKOmMl6D9H791hvDaEmSZ+4=,JS790862A,1,2025-05-01,16.44
9rFnXjA47lORFszjA8VY5ohE9iZdFjMqzOdsKQWggvk=,BA701029A,1,2025-05-01,7.2
YIVHv60rl+F/FDsHQHPGb7rWsY7wTkIkLAHKpebuclE=,KJ623954A,1,2025-05-01,23.28
baV2RvBs6FXpC20fcbjVNBAWmmmvh/zdAMPQOp/vzvY=,AP057292A,1,2025-05-01,3.55
l+yGWI65Vxkj1af6MIn8TW7uVkgRXo0SxaXD3Rqhp4A=,HY177577A,1,2025-05-01,0.4
CT14tXo+S980aF77k106goPvA18Fy+lg/rIIE4MfTl8=,EX954883B,1,2025-05-01,6.28
u+CxUJPNBkKYIxpCnCXsasG0nCkrkUv1zhOYj6B2g4o=,JG548491C,1,2025-05-01,45.43
328PUFeQoZQ/sPm3yIJrd+aSOK+3SUwbeRDBc7ymInc=,MK907688A,1,2025-05-01,0.98
pz+5ZdaSNBNTEAjBE9GEccaPsspQ6lUIXkf6pDsh84s=,MY694050C,1,2025-05-01,5.85
+3LC8TahYN2AUaQSqqK1NQY0TtQ2SPyUc6/jXe8ERe0=,KH783990B,1,2025-05-01,3.09
u+CxUJPNBkKYIxpCnCXsasG0nCkrkUv1zhOYj6B2g4o=,JG548491C,1,2025-05-01,9.55
0/b2uajsm270fOQAgqKz7Ij6bewprQF4bPgeXwJHB1M=,KB382806D,1,2025-05-01,0.01
WwnW0I6ZCEe59EgwhFysY8ZHIT4YPXaCCasWeXOFpM8=,MX395668A,4,2025-05-01,5.52
LapzatBo1wtdbUqoOMERENvQXTkYsQfgcb7IGGSnSBA=,LJ408530A,4,2025-05-01,1.2
cSoT6hXYlnImTNCFqfNKrKKXxSNLnwpA9+7x7X4ym6g=,JZ524598D,4,2025-05-01,10.86
4e6IqnNJ2DQEla2d23SLG2ciSjE+WUAw1rRnUjWQ66A=,MT845156C,4,2025-05-01,37.95
9JTuYsvAF7PvaIbzA1HrsbIRQS3dqOOSLRPuZGl2TPQ=,LP600718A,5,2025-05-01,0.11
jRuRp/T1gBI+OS76QNFsibqn42eTkFB2n17iW5xjyKs=,BN018543A,5,2025-05-01,0.32
YYH5NmYdW59s6RV0S2n60mQ+H92s98aJGIUxVueb2ws=,EM628117D,4,2025-05-01,1.66
YYH5NmYdW59s6RV0S2n60mQ+H92s98aJGIUxVueb2ws=,EM628117D,4,2025-05-01,1.86
hFjwdl1zy3DjveqF85E/6BpmcjGqVSg6gVKYMR+Ag5U=,BJ953393C,3,2025-05-01,2.58
bc5pejyTiVeMyS5YcJTohIWjhopBPc3eS9tpPUTXOCE=,JC977547B,3,2025-05-01,0.31
hFjwdl1zy3DjveqF85E/6BpmcjGqVSg6gVKYMR+Ag5U=,BJ953393C,3,2025-05-01,47.2
E2/0M80fqxSm4TOlRdVcEPae3XSWPz4BMw69BzF5Dug=,AC083711A,3,2025-05-01,31.6
L4Cyk1SsvYHdqUOODCDV3lceG/9rVOXPJsXKfkz2t7U=,EZ168005D,3,2025-05-01,46.17
PRTkbcS9A1+sl0RhQqZUF86Y/giMrjPB/col3S+FQOc=,BT542217C,3,2025-05-01,5.18
9F9Y+Veuv3ARKa2dr2mWeLC5aJWlWUpFc+PNzh1UsuQ=,KA018678D,3,2025-05-01,11.14
/kIQiQRIxftzvdm1z+XRiCWNe8m49WR3N00yscESiIk=,BW685430C,3,2025-05-01,7.05
MOW6hj55OOU+IMTbGJJjdZUmMr3orA+P6C8QODs3Kgc=,HE274159B,3,2025-05-01,10.13
xECVeb7A65QTU868GlV6Z/RRcI8BQsCDnrExIgCcUhU=,JR499493D,3,2025-05-01,24.73
UglxXckIhsAZorzqMgEZ07zfytnTLtVhE9zGcDzQuzo=,KW733388C,3,2025-05-01,3.23
aLeF7YSQGldV1Skyt2mgSTM1CEfoXEueORJQyunhx3M=,HH308068C,3,2025-05-01,9.97
L4Cyk1SsvYHdqUOODCDV3lceG/9rVOXPJsXKfkz2t7U=,EZ168005D,3,2025-05-01,13.2
MOW6hj55OOU+IMTbGJJjdZUmMr3orA+P6C8QODs3Kgc=,HE274159B,3,2025-05-01,3.4
jumoUYsngwQDv4Z+h2+jU18TRNklOUtGiG9hzjJlOLA=,CC517964D,3,2025-05-01,9.33
PRTkbcS9A1+sl0RhQqZUF86Y/giMrjPB/col3S+FQOc=,BT542217C,3,2025-05-01,41.51
HAFJJYlGgYdll+TtbOLzrAsGpC+5mkdaZSYupPHEGbU=,EZ874316D,3,2025-05-01,4.87
XKnxC7QNbMp3w0qH6qfJg/TB6zTdK0UvFdSLcFJmpCk=,HP439353B,3,2025-05-01,1.61
XKnxC7QNbMp3w0qH6qfJg/TB6zTdK0UvFdSLcFJmpCk=,HP439353B,3,2025-05-01,15.94
XKnxC7QNbMp3w0qH6qfJg/TB6zTdK0UvFdSLcFJmpCk=,HP439353B,3,2025-05-01,1.01
jumoUYsngwQDv4Z+h2+jU18TRNklOUtGiG9hzjJlOLA=,CC517964D,3,2025-05-01,6.15
/kIQiQRIxftzvdm1z+XRiCWNe8m49WR3N00yscESiIk=,BW685430C,3,2025-05-01,3.48
L5XaLni5O21bCpTBSuELypjEt/J2warQ6UtZS6yYGe8=,BG730946C,4,2025-05-01,2.04
lR6o3ddTyf35IURQhVwHWsTk7rGagwOvSj1NLwoACGI=,GC577552D,3,2025-05-01,37.98
66iSnCHi+Eftr1TBePaWfRh/N5TAeJ3SJdM6VrA6WUg=,GT343066A,4,2025-05-01,109.97
2OT0zRSVL6djCAwrjZ7hKnJ6Jl9w4QY/YnSlDS8gD3s=,ES539186B,3,2025-05-01,35.05
ruydN5UmtK/1wyfZyuINAhwVC6xkdE3tPS17MSjxowA=,BC939055A,5,2025-05-01,0.07
ruydN5UmtK/1wyfZyuINAhwVC6xkdE3tPS17MSjxowA=,BC939055A,5,2025-05-01,47.62
PMSLW4OIabXmc5bXUjqbDEWa9QsgWSvrthHqvYmxWVE=,ER888575A,3,2025-05-01,11.59
9mpRRHh2APzZiU/g7edLWB8QiHZ844+jizVqFd0wX7c=,CX717686B,3,2025-05-01,64.97
PMSLW4OIabXmc5bXUjqbDEWa9QsgWSvrthHqvYmxWVE=,ER888575A,3,2025-05-01,3.44
UwZMovDClpAPtizkk/KpOAnH8FbSmvrBsx8g87BkTnE=,AH044559C,3,2025-05-01,14.44
PhONA+qnwDLTZEodHNrW77DpXelZCYmY8uK7mX5NbQ0=,KJ712167D,3,2025-05-01,15.07
itJX/oqviJrZsk/rv45h9u7Ys0oqsIIgdINKu4EoDYg=,GL893561D,5,2025-05-01,0.33
Y01awtyyoYvmGgBwrriTRToYkdUOyZ2BIRzv742SjFU=,AR999370C,5,2025-05-01,0.76
rB1Wc/+kusjCKYi3ZaHK+2x6Z1K0m9zlhVZs1pzHpe0=,KC856244C,1,2025-05-01,0.07
E/CT2Y134JZf62j3EFyTkpZ6nc4R92vyDUiGgbdyFU8=,KY772676B,1,2025-05-01,1.02
PUWYomwb22B0ysXskSlws3TeIZo+us9Lvsy4wsTzhnA=,GT168859A,5,2025-05-01,5.34
PUWYomwb22B0ysXskSlws3TeIZo+us9Lvsy4wsTzhnA=,GT168859A,5,2025-05-01,1.99
SPItYME2qa4lxlTQtygNAe19r/9wSvTkrdnvPlKGm9A=,EC308703C,1,2025-05-01,0.48
lG62P9SN1t1CBWqKonvdXR3o4hMrhlIA0g1VrT/+FGQ=,JM858899C,1,2025-05-01,80.12
GF2SjAUJipPGzkLiv/uOHOb+HIMJTEG9tJxosA5kdA0=,EW176453B,5,2025-05-01,0.69
1HIUz9kM/+GGBjmBx+VGr9nHjYbVKouCfpeMLA3WQlE=,JH353214D,5,2025-05-01,12.06
vfPtrzo8sppQIvtcNYZSbqVqG846DmO+G1+8tts/SMU=,CB674924C,5,2025-05-01,4.27
GF2SjAUJipPGzkLiv/uOHOb+HIMJTEG9tJxosA5kdA0=,EW176453B,5,2025-05-01,2.31
uzH89EkVKRkHKfxuiWjuC21GumQK4yiuziu9Qd4hqFI=,JL438285B,5,2025-05-01,2.23
qqtGRBOhKGbl0+zSIbtH0NtxkspSwpFPuV7W5wt6NF0=,ET756339B,5,2025-05-01,6.29
qJ1ne5BhMN3QY7QAy8Sl9u0ksO2cLlKoozYsnEOULFA=,LZ779034C,5,2025-05-01,0.26
huQR0XANEyhqWi9s2qRt8RoGrM4QadTRUYHqj+YLhuI=,JJ331047C,1,2025-05-01,0.57
iksAUK3ikTCYzUemrLohHTVcTkwrAn7eK1BAxGCsOiU=,CM663947A,1,2025-05-01,0.5
NXwrhSwhvAHLAjEW2VC4R4f7Zjd1zV/1M9OeeEE6F9g=,MS664019D,2,2025-05-01,3.89
eocdH8EjCoQeVdyH9jbcUSQYCTFMKrPmH7MyMO65L24=,GM841085D,2,2025-05-01,1.11
CmiLfv3NzbYI77XHbDZtuWAszpq0v5U6Sh+iGV7kgkg=,AP902491C,2,2025-05-01,47.04
a2/8PLzQfhXN8GADH1r6V2HRD2txppU+PRXGuED/tfQ=,GK448037B,2,2025-05-01,6.05
a2/8PLzQfhXN8GADH1r6V2HRD2txppU+PRXGuED/tfQ=,GK448037B,2,2025-05-01,15.58
a2/8PLzQfhXN8GADH1r6V2HRD2txppU+PRXGuED/tfQ=,GK448037B,2,2025-05-01,15.52
YK813llRH24RcaKkWoqcpuRYYVSwai5P/g1UrniU3H0=,CK256980A,5,2025-05-01,26.84
YK813llRH24RcaKkWoqcpuRYYVSwai5P/g1UrniU3H0=,CK256980A,5,2025-05-01,17.74
YK813llRH24RcaKkWoqcpuRYYVSwai5P/g1UrniU3H0=,CK256980A,5,2025-05-01,2.69
tyTxDVzfbgGTWyaVMXNN91iMESMYy1ixpzhdjjElJSw=,HR932323A,5,2025-05-01,7.2
No9sDZ1/ASQ1KJCpbrdfCeo2t4MmgSynqPdqZU37gGg=,MH343515B,3,2025-05-01,35.89
6zPs6K+KIxs+v0vyVzCY7lb+4Qnhyk5q1hHqbTBiEqY=,MP378135D,3,2025-05-01,1.48
XhHjbTi81HjW5mUIpDlTB6tuWgd5w1tjCaJt50sRYKc=,HB869809A,3,2025-05-01,2.6
xYgLSKFlUuVBDYaFiEtXEXMAe6vEHyx5bEESR0vbGGU=,CG255403B,5,2025-05-01,12.14
UVV5d7Dcy+Ub8miQ30AJb+BUWr9lN7qNltuaKeShbvE=,GH653996B,5,2025-05-01,7.04
uu7hwLAHucj0gyiqupy0uVtBFYn4ZmJTUUq8MR8PkH4=,MN814142B,2,2025-05-01,24.17
6vOEGEoARu2RZhsdOzGduCz+nHDgJQjF6fPTShv84Aw=,LX162532B,2,2025-05-01,15.22
PcGeK/GGGQTHxtbpzj3xWOHBGXSQSEPhTJevQWog/m8=,AG609754C,2,2025-05-01,26.08
3M8dKlgoJfPszm8cD+aEkcHTPr4WhzBYiRCbubfLl1g=,AL851073C,2,2025-05-01,11.31
4oKKAtrYjJWmYmH+eSsITV9I2oJcDlXKGdptQEnRC/w=,GB877490C,1,2025-05-01,0.06
20edqRe2Rq5R4Tv1obI9eIjtrI/oz0A/VZJLMIVkNEQ=,KK992756C,1,2025-05-01,1.66
20edqRe2Rq5R4Tv1obI9eIjtrI/oz0A/VZJLMIVkNEQ=,KK992756C,1,2025-05-01,0.07
b62HS1jl6xPANS0PB0HhcVg8AmQCfE8GRmmh8Fk2LUE=,KG561387C,3,2025-05-01,2.62
b62HS1jl6xPANS0PB0HhcVg8AmQCfE8GRmmh8Fk2LUE=,KG561387C,3,2025-05-01,1.43
b62HS1jl6xPANS0PB0HhcVg8AmQCfE8GRmmh8Fk2LUE=,KG561387C,3,2025-05-01,1.87
VrwEeJ1kGbIpPZtcCc9Y/yAkYFAAOEKedRJHYCrNJhk=,GT679366D,4,2025-05-01,5.39
1x678GiQz3K6cMpBwoBrfx8na2lY1LYqHrh34qAPczc=,EE831471B,4,2025-05-01,17.17
EJ3M2q+d48cEMKikZV35CCu82Ck29GlagZdNZUM3Zj0=,BM915793D,5,2025-05-01,32.19
T2W0tp7F4KkdBFYA8kF6X8eTNpuV51C+46u7riafC9E=,LY623198B,2,2025-05-01,2.12
5GVwaJ4aIfYqWlYjMX4I/RGb5FvJ61cp+riDVL/7sWE=,BK560270B,2,2025-05-01,3.9
+K0an+sy2Nsmp2yH8xrXkrnE32OTW3AasAc14tM4SB4=,EJ517995A,2,2025-05-01,15.69
CkVadma+Xs29rHJhOFnUoFj+zcXzwO+9o6ZEtDe5u1U=,NG152369C,4,2025-05-01,38.66
